Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
13.4.2025,22:15:58.075,44.600,14.0,58.2,42.661,39.3,
13.4.2025,22:15:58.579,43.962,12.0,58.3,42.876,39.1,
13.4.2025,22:15:59.079,43.635,14.0,58.1,41.438,38.7,
13.4.2025,22:15:59.578,44.191,13.0,57.8,42.259,39.0,
13.4.2025,22:16:0.076,44.681,14.0,58.0,43.405,39.4,
13.4.2025,22:16:0.576,44.298,13.0,58.0,43.253,39.5,
13.4.2025,22:16:1.078,44.281,14.0,58.1,43.335,40.1,
13.4.2025,22:16:1.581,43.954,12.0,58.3,42.806,38.9,
13.4.2025,22:16:2.082,44.238,14.0,58.4,43.874,39.3,
13.4.2025,22:16:2.584,44.127,13.0,58.3,42.501,38.7,
13.4.2025,22:16:3.084,43.578,14.0,58.1,43.661,39.0,
13.4.2025,22:16:3.584,44.280,12.0,58.1,41.715,39.2,
13.4.2025,22:16:4.088,44.057,13.0,58.1,42.774,39.2,
13.4.2025,22:16:4.591,44.285,14.0,58.0,43.368,39.6,
13.4.2025,22:16:5.107,44.281,14.0,58.3,43.215,39.6,
13.4.2025,22:16:5.607,44.539,14.0,58.2,42.344,39.0,
13.4.2025,22:16:6.109,44.448,13.0,58.1,42.132,39.1,
13.4.2025,22:16:6.608,44.874,13.0,58.3,42.770,38.4,
13.4.2025,22:16:7.111,44.036,13.0,58.0,42.409,38.8,
13.4.2025,22:16:7.610,43.911,13.0,58.1,42.606,38.7,
13.4.2025,22:16:8.104,44.536,12.0,58.2,42.234,39.0,
13.4.2025,22:16:8.620,44.316,17.0,58.2,42.390,38.8,
13.4.2025,22:16:9.105,43.886,12.0,58.3,43.149,39.4,
13.4.2025,22:16:9.609,44.497,13.0,58.1,41.914,39.0,
13.4.2025,22:16:10.111,44.471,13.0,58.3,43.317,40.3,
13.4.2025,22:16:10.609,44.471,13.0,58.3,42.332,38.8,
13.4.2025,22:16:11.109,43.949,13.0,58.4,42.368,39.3,
13.4.2025,22:16:11.609,44.479,14.0,58.5,42.198,38.7,
13.4.2025,22:16:12.107,43.395,18.0,58.3,42.690,39.5,
13.4.2025,22:16:12.605,44.361,13.0,57.9,41.999,39.0,
13.4.2025,22:16:13.120,44.560,17.0,58.1,42.015,39.0,
13.4.2025,22:16:13.636,43.638,15.0,58.1,42.911,39.1,
13.4.2025,22:16:14.140,44.639,15.0,58.2,42.817,39.2,
13.4.2025,22:16:14.641,44.437,14.0,58.3,42.600,39.3,
13.4.2025,22:16:15.158,44.172,15.0,58.5,42.003,38.9,
13.4.2025,22:16:15.660,44.653,14.0,58.4,42.639,39.0,
13.4.2025,22:16:16.160,45.105,14.0,58.4,43.304,39.3,
13.4.2025,22:16:16.659,44.281,13.0,58.2,41.930,38.8,
13.4.2025,22:16:17.157,44.416,16.0,58.3,42.207,39.0,
13.4.2025,22:16:17.659,43.706,13.0,58.3,41.884,38.8,
13.4.2025,22:16:18.164,43.790,15.0,58.3,42.527,39.1,
13.4.2025,22:16:18.665,44.981,13.0,58.5,41.989,38.8,
13.4.2025,22:16:19.166,43.597,15.0,58.6,42.650,39.2,
13.4.2025,22:16:19.667,44.566,14.0,58.4,42.855,39.5,
13.4.2025,22:16:20.153,44.474,16.0,58.6,42.685,39.8,
13.4.2025,22:16:20.673,43.765,13.0,58.6,42.042,38.9,
13.4.2025,22:16:21.174,44.100,15.0,58.7,41.357,39.2,
13.4.2025,22:16:21.676,45.042,13.0,58.8,43.398,38.8,
13.4.2025,22:16:22.179,44.434,14.0,58.6,42.274,39.1,
13.4.2025,22:16:22.680,43.628,13.0,58.9,42.475,38.8,
13.4.2025,22:16:23.182,44.111,14.0,58.6,42.857,39.1,
13.4.2025,22:16:23.684,44.246,13.0,58.6,42.617,39.4,
13.4.2025,22:16:24.182,44.602,16.0,58.5,42.876,40.1,
13.4.2025,22:16:24.679,43.698,13.0,58.6,42.454,38.9,
13.4.2025,22:16:25.180,44.371,14.0,58.5,46.205,45.9,
13.4.2025,22:16:25.680,44.615,13.0,57.7,41.894,38.9,
13.4.2025,22:16:26.184,43.730,14.0,58.0,43.360,39.4,
13.4.2025,22:16:26.670,44.251,13.0,58.2,41.828,39.1,
13.4.2025,22:16:27.170,44.413,15.0,58.2,43.001,39.2,
13.4.2025,22:16:27.670,45.049,13.0,58.0,42.429,39.4,
13.4.2025,22:16:28.170,43.990,13.0,57.6,45.053,44.0,
13.4.2025,22:16:28.667,43.803,12.0,56.4,43.113,38.9,
13.4.2025,22:16:29.169,44.551,12.0,56.9,43.429,39.1,
13.4.2025,22:16:29.675,44.624,13.0,57.3,42.510,39.1,
13.4.2025,22:16:30.176,44.190,15.0,57.7,42.051,39.9,
13.4.2025,22:16:30.678,44.097,13.0,57.9,42.876,39.2,
13.4.2025,22:16:31.172,44.171,12.0,57.9,42.839,39.2,
13.4.2025,22:16:31.673,43.700,13.0,58.1,42.546,38.7,
13.4.2025,22:16:32.172,44.213,14.0,58.0,43.723,39.0,
13.4.2025,22:16:32.672,44.508,14.0,58.2,43.857,39.3,
13.4.2025,22:16:33.175,44.261,14.0,58.2,42.715,39.2,
13.4.2025,22:16:33.678,43.565,13.0,58.2,42.787,38.9,
13.4.2025,22:16:34.176,44.295,14.0,57.6,42.181,39.3,
13.4.2025,22:16:34.681,44.736,13.0,57.9,42.578,39.0,
13.4.2025,22:16:35.168,43.630,15.0,57.9,42.728,39.5,
13.4.2025,22:16:35.668,43.988,14.0,58.0,42.482,39.2,
13.4.2025,22:16:36.182,44.297,14.0,58.1,43.019,39.9,
13.4.2025,22:16:36.684,43.841,13.0,57.9,42.912,39.6,
13.4.2025,22:16:37.180,43.749,14.0,58.3,43.110,39.4,
13.4.2025,22:16:37.682,44.231,13.0,58.2,42.374,39.2,
13.4.2025,22:16:38.169,44.491,14.0,58.2,42.364,39.1,
13.4.2025,22:16:38.673,45.294,11.0,57.4,50.811,51.0,
13.4.2025,22:16:39.176,43.867,13.0,56.6,42.453,38.9,
13.4.2025,22:16:39.675,43.393,12.0,57.4,42.207,39.2,
Date,Time,"Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Celkové využití CPU [%]",
,,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],CPU [#0]: AMD Ryzen 5 7600X: Enhanced,CPU [#0]: AMD Ryzen 5 7600X,
