Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
16.4.2025,23:58:31.051,50.6,48.983,46.239,18.0,68.4,
16.4.2025,23:58:31.549,51.6,49.088,45.645,22.0,68.2,
16.4.2025,23:58:32.051,51.8,49.266,45.814,19.0,68.1,
16.4.2025,23:58:32.547,85.7,67.503,44.412,19.0,65.0,
16.4.2025,23:58:33.047,51.9,50.822,45.541,19.0,65.1,
16.4.2025,23:58:33.549,52.6,51.272,45.265,18.0,66.0,
16.4.2025,23:58:34.049,52.3,49.177,45.365,19.0,66.8,
16.4.2025,23:58:34.551,80.8,66.085,45.940,19.0,64.8,
Date,Time,"Celkové využití CPU [%]","CPU Spotřeba energie jádra (SVI3 TFN) [W]","Total Board Power (TBP) [W]","Využití GPU [%]","Snímková frekvence (Presented) [FPS]",
,,CPU [#0]: AMD Ryzen 5 7600X,CPU [#0]: AMD Ryzen 5 7600X: Enhanced,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,GPU [#0]: AMD Radeon RX 7800 XT: XFX RX 7800 XT Speedster Merc/Quick 319,PresentMon [NEW Comparison of Optimization and Code Organization Methods in Unity.exe],
